longitude,latitude,nilai_prediksi_kerawanan
109.506171,-7.275680,1.214002
109.507171,-7.275680,1.214002
109.508171,-7.275680,1.214002
109.509171,-7.275680,1.214002
109.510171,-7.275680,1.214002
109.511171,-7.275680,1.214002
109.512171,-7.275680,1.214002
109.513171,-7.275680,1.214002
109.514171,-7.275680,1.214002
109.515171,-7.275680,1.214002
109.516171,-7.275680,1.214002
109.517171,-7.275680,1.214002
109.518171,-7.275680,1.214002
109.519171,-7.275680,1.214002
109.520171,-7.275680,1.214002
109.521171,-7.275680,1.214002
109.522171,-7.275680,1.214002
109.523171,-7.275680,1.214002
109.524171,-7.275680,1.214002
109.525171,-7.275680,1.214002
109.526171,-7.275680,1.214002
109.527171,-7.275680,1.214002
109.528171,-7.275680,1.214002
109.529171,-7.275680,1.214002
109.530171,-7.275680,1.214002
109.531171,-7.275680,1.214002
109.532171,-7.275680,1.214002
109.533171,-7.275680,1.214002
109.534171,-7.275680,1.214002
109.535171,-7.275680,1.214002
109.536171,-7.275680,1.214002
109.537171,-7.275680,1.214002
109.538171,-7.275680,1.214002
109.539171,-7.275680,1.214002
109.540171,-7.275680,1.214002
109.541171,-7.275680,1.214002
109.542171,-7.275680,1.214002
109.543171,-7.275680,1.214002
109.544171,-7.275680,1.214002
109.545171,-7.275680,1.214002
109.546171,-7.275680,1.214002
109.547171,-7.275680,1.214002
109.548171,-7.275680,1.214002
109.549171,-7.275680,1.214002
109.550171,-7.275680,1.214002
109.551171,-7.275680,1.214002
109.552171,-7.275680,1.214002
109.553171,-7.275680,1.214002
109.554171,-7.275680,1.214002
109.555171,-7.275680,1.214002
109.556171,-7.275680,1.214002
109.557171,-7.275680,1.214002
109.558171,-7.275680,1.214002
109.559171,-7.275680,1.214002
109.560171,-7.275680,1.214002
109.561171,-7.275680,1.214002
109.562171,-7.275680,1.214002
109.563171,-7.275680,1.214002
109.564171,-7.275680,1.214002
109.565171,-7.275680,1.214002
109.566171,-7.275680,1.214002
109.567171,-7.275680,1.214002
109.568171,-7.275680,1.214002
109.569171,-7.275680,1.214002
109.570171,-7.275680,1.214002
109.571171,-7.275680,1.214002
109.572171,-7.275680,1.214002
109.573171,-7.275680,1.214002
109.574171,-7.275680,1.214002
109.575171,-7.275680,1.214002
109.251171,-7.276680,1.214002
109.252171,-7.276680,1.214002
109.253171,-7.276680,1.214002
109.254171,-7.276680,1.214002
109.255171,-7.276680,1.214002
109.256171,-7.276680,1.214002
109.257171,-7.276680,1.214002
109.258171,-7.276680,1.214002
109.259171,-7.276680,1.214002
109.260171,-7.276680,1.214002
109.261171,-7.276680,1.214002
109.262171,-7.276680,1.214002
109.263171,-7.276680,1.214002
109.264171,-7.276680,1.214002
109.265171,-7.276680,1.214002
109.266171,-7.276680,1.214002
109.267171,-7.276680,1.214002
109.268171,-7.276680,1.214002
109.269171,-7.276680,1.214002
109.270171,-7.276680,1.214002
109.271171,-7.276680,1.214002
109.272171,-7.276680,1.214002
109.273171,-7.276680,1.214002
109.274171,-7.276680,1.214002
109.275171,-7.276680,1.214002
109.276171,-7.276680,1.214002
109.277171,-7.276680,1.214002
109.278171,-7.276680,1.214002
109.279171,-7.276680,1.214002
109.280171,-7.276680,1.214002
109.281171,-7.276680,1.214002
109.282171,-7.276680,1.213878
109.283171,-7.276680,1.212756
109.284171,-7.276680,1.210535
109.285171,-7.276680,1.207304
109.286171,-7.276680,1.203156
109.287171,-7.276680,1.198188
109.288171,-7.276680,1.192504
109.289171,-7.276680,1.186219
109.290171,-7.276680,1.179457
109.291171,-7.276680,1.172360
109.292171,-7.276680,1.165092
109.293171,-7.276680,1.157846
109.294171,-7.276680,1.150855
109.295171,-7.276680,1.144397
109.296171,-7.276680,1.138801
109.297171,-7.276680,1.134428
109.298171,-7.276680,1.131632
109.299171,-7.276680,1.130680
109.300171,-7.276680,1.131674
109.301171,-7.276680,1.134508
109.302171,-7.276680,1.138912
109.303171,-7.276680,1.144531
109.304171,-7.276680,1.150345
109.305171,-7.276680,1.155469
109.306171,-7.276680,1.159705
109.307171,-7.276680,1.162905
109.308171,-7.276680,1.164959
109.309171,-7.276680,1.165792
109.310171,-7.276680,1.165354
109.311171,-7.276680,1.163618
109.312171,-7.276680,1.160577
109.313171,-7.276680,1.156248
109.314171,-7.276680,1.150675
109.315171,-7.276680,1.143937
109.316171,-7.276680,1.136168
109.317171,-7.276680,1.127787
109.318171,-7.276680,1.120093
109.319171,-7.276680,1.113786
109.320171,-7.276680,1.109603
109.321171,-7.276680,1.108234
109.322171,-7.276680,1.109955
109.323171,-7.276680,1.114423
109.324171,-7.276680,1.120927
109.325171,-7.276680,1.128740
109.326171,-7.276680,1.137295
109.327171,-7.276680,1.146182
109.328171,-7.276680,1.155111
109.329171,-7.276680,1.163865
109.330171,-7.276680,1.172276
109.331171,-7.276680,1.180205
109.332171,-7.276680,1.187535
109.333171,-7.276680,1.194160
109.334171,-7.276680,1.199983
109.335171,-7.276680,1.204911
109.336171,-7.276680,1.208860
109.337171,-7.276680,1.211744
109.338171,-7.276680,1.213483
109.339171,-7.276680,1.214002
109.340171,-7.276680,1.214002
109.341171,-7.276680,1.214002
109.342171,-7.276680,1.214002
109.343171,-7.276680,1.214002
109.344171,-7.276680,1.214002
109.345171,-7.276680,1.214002
109.346171,-7.276680,1.214002
109.347171,-7.276680,1.214002
109.348171,-7.276680,1.214002
109.349171,-7.276680,1.214002
109.350171,-7.276680,1.214002
109.351171,-7.276680,1.214002
109.352171,-7.276680,1.214002
109.353171,-7.276680,1.214002
109.354171,-7.276680,1.214002
109.355171,-7.276680,1.214002
109.356171,-7.276680,1.214002
109.357171,-7.276680,1.214002
109.358171,-7.276680,1.214002
109.359171,-7.276680,1.214002
109.360171,-7.276680,1.214002
109.361171,-7.276680,1.214002
109.362171,-7.276680,1.214002
109.363171,-7.276680,1.214002
109.364171,-7.276680,1.214002
109.365171,-7.276680,1.214002
109.366171,-7.276680,1.214002
109.367171,-7.276680,1.214002
109.368171,-7.276680,1.214002
109.369171,-7.276680,1.214002
109.370171,-7.276680,1.214002
109.371171,-7.276680,1.214002
109.372171,-7.276680,1.214002
109.373171,-7.276680,1.214002
109.374171,-7.276680,1.214002
109.375171,-7.276680,1.214002
109.376171,-7.276680,1.214002
109.377171,-7.276680,1.214002
109.378171,-7.276680,1.214002
109.379171,-7.276680,1.214002
109.380171,-7.276680,1.214002
109.381171,-7.276680,1.214002
109.382171,-7.276680,1.214002
109.383171,-7.276680,1.214002
109.384171,-7.276680,1.214002
109.385171,-7.276680,1.214002
109.386171,-7.276680,1.214002
109.387171,-7.276680,1.214002
109.388171,-7.276680,1.214002
109.389171,-7.276680,1.214002
109.390171,-7.276680,1.214002
109.391171,-7.276680,1.214002
109.392171,-7.276680,1.214002
109.393171,-7.276680,1.214002
109.394171,-7.276680,1.214002
109.395171,-7.276680,1.214002
109.396171,-7.276680,1.214002
109.397171,-7.276680,1.214002
109.398171,-7.276680,1.214002
109.399171,-7.276680,1.214002
109.400171,-7.276680,1.214002
109.401171,-7.276680,1.214002
109.402171,-7.276680,1.214002
109.403171,-7.276680,1.214002
109.404171,-7.276680,1.214002
109.405171,-7.276680,1.214002
109.406171,-7.276680,1.214002
109.407171,-7.276680,1.214002
109.408171,-7.276680,1.214002
109.409171,-7.276680,1.214002
109.410171,-7.276680,1.214002
109.411171,-7.276680,1.214002
109.412171,-7.276680,1.214002
109.413171,-7.276680,1.214002
109.414171,-7.276680,1.214002
109.415171,-7.276680,1.214002
109.416171,-7.276680,1.214002
109.417171,-7.276680,1.214002
109.418171,-7.276680,1.214002
109.419171,-7.276680,1.214002
109.420171,-7.276680,1.214002
109.421171,-7.276680,1.214002
109.422171,-7.276680,1.214002
109.423171,-7.276680,1.214002
109.424171,-7.276680,1.214002
109.425171,-7.276680,1.214002
109.426171,-7.276680,1.214002
109.427171,-7.276680,1.214002
109.428171,-7.276680,1.214002
109.429171,-7.276680,1.214002
109.430171,-7.276680,1.214002
109.431171,-7.276680,1.214002
109.432171,-7.276680,1.214002
109.433171,-7.276680,1.214002
109.434171,-7.276680,1.214002
109.435171,-7.276680,1.214002
109.436171,-7.276680,1.214002
109.437171,-7.276680,1.214002
109.438171,-7.276680,1.214002
109.439171,-7.276680,1.214002
109.440171,-7.276680,1.214002
109.441171,-7.276680,1.214002
109.442171,-7.276680,1.214002
109.443171,-7.276680,1.214002
109.444171,-7.276680,1.214002
109.445171,-7.276680,1.214002
109.446171,-7.276680,1.214002
109.447171,-7.276680,1.214002
109.448171,-7.276680,1.214002
109.449171,-7.276680,1.214002
109.450171,-7.276680,1.214002
109.451171,-7.276680,1.214002
109.452171,-7.276680,1.214002
109.453171,-7.276680,1.214002
109.454171,-7.276680,1.214002
109.455171,-7.276680,1.215612
109.456171,-7.276680,1.220711
109.457171,-7.276680,1.228938
109.458171,-7.276680,1.239905
109.459171,-7.276680,1.253196
109.460171,-7.276680,1.268372
109.461171,-7.276680,1.284955
109.462171,-7.276680,1.302431
109.463171,-7.276680,1.320243
109.464171,-7.276680,1.337787
109.465171,-7.276680,1.354418
109.466171,-7.276680,1.369463
109.467171,-7.276680,1.382249
109.468171,-7.276680,1.392140
109.469171,-7.276680,1.398602
109.470171,-7.276680,1.401259
109.471171,-7.276680,1.399952
109.472171,-7.276680,1.394760
109.473171,-7.276680,1.385988
109.474171,-7.276680,1.374125
109.475171,-7.276680,1.359777
109.476171,-7.276680,1.343612
109.477171,-7.276680,1.326306
109.478171,-7.276680,1.308516
109.479171,-7.276680,1.290860
109.480171,-7.276680,1.273911
109.481171,-7.276680,1.258199
109.482171,-7.276680,1.244211
109.483171,-7.276680,1.232402
109.484171,-7.276680,1.223192
109.485171,-7.276680,1.216981
109.486171,-7.276680,1.214143
109.487171,-7.276680,1.214002
109.488171,-7.276680,1.214002
109.489171,-7.276680,1.214002
109.490171,-7.276680,1.214002
109.491171,-7.276680,1.214002
109.492171,-7.276680,1.214002
109.493171,-7.276680,1.214002
109.494171,-7.276680,1.214002
109.495171,-7.276680,1.214002
109.496171,-7.276680,1.214002
109.497171,-7.276680,1.214002
109.498171,-7.276680,1.214002
109.499171,-7.276680,1.214002
109.500171,-7.276680,1.214002
109.501171,-7.276680,1.214002
109.502171,-7.276680,1.214002
109.503171,-7.276680,1.214002
109.504171,-7.276680,1.214002
109.505171,-7.276680,1.214002
109.506171,-7.276680,1.214002
109.507171,-7.276680,1.214002
109.508171,-7.276680,1.214002
109.509171,-7.276680,1.214002
109.510171,-7.276680,1.214002
109.511171,-7.276680,1.214002
109.512171,-7.276680,1.214002
109.513171,-7.276680,1.214002
109.514171,-7.276680,1.214002
109.515171,-7.276680,1.214002
109.516171,-7.276680,1.214002
109.517171,-7.276680,1.214002
109.518171,-7.276680,1.214002
109.519171,-7.276680,1.214002
109.520171,-7.276680,1.214002
109.521171,-7.276680,1.214002
109.522171,-7.276680,1.214002
109.523171,-7.276680,1.214002
109.524171,-7.276680,1.214002
109.525171,-7.276680,1.214002
109.526171,-7.276680,1.214002
109.527171,-7.276680,1.214002
109.528171,-7.276680,1.214002
109.529171,-7.276680,1.214002
109.530171,-7.276680,1.214002
109.531171,-7.276680,1.214002
109.532171,-7.276680,1.214002
109.533171,-7.276680,1.214002
109.534171,-7.276680,1.214002
109.535171,-7.276680,1.214002
109.536171,-7.276680,1.214002
109.537171,-7.276680,1.214002
109.538171,-7.276680,1.214002
109.539171,-7.276680,1.214002
109.540171,-7.276680,1.214002
109.541171,-7.276680,1.214002
109.542171,-7.276680,1.214002
109.543171,-7.276680,1.214002
109.544171,-7.276680,1.214002
109.545171,-7.276680,1.214002
109.546171,-7.276680,1.214002
109.547171,-7.276680,1.214002
109.548171,-7.276680,1.214002
109.549171,-7.276680,1.214002
109.550171,-7.276680,1.214002
109.551171,-7.276680,1.214002
109.552171,-7.276680,1.214002
109.553171,-7.276680,1.214002
109.554171,-7.276680,1.214002
109.555171,-7.276680,1.214002
109.556171,-7.276680,1.214002
109.557171,-7.276680,1.214002
109.558171,-7.276680,1.214002
109.559171,-7.276680,1.214002
109.560171,-7.276680,1.214002
109.561171,-7.276680,1.214002
109.562171,-7.276680,1.214002
109.563171,-7.276680,1.214002
109.564171,-7.276680,1.214002
109.565171,-7.276680,1.214002
109.566171,-7.276680,1.214002
109.567171,-7.276680,1.214002
109.568171,-7.276680,1.214002
109.569171,-7.276680,1.214002
109.570171,-7.276680,1.214002
109.571171,-7.276680,1.214002
109.572171,-7.276680,1.214002
109.573171,-7.276680,1.214002
109.574171,-7.276680,1.214002
109.575171,-7.276680,1.214002
109.252171,-7.277680,1.214002
109.253171,-7.277680,1.214002
109.254171,-7.277680,1.214002
109.255171,-7.277680,1.214002
109.256171,-7.277680,1.214002
109.257171,-7.277680,1.214002
109.258171,-7.277680,1.214002
109.259171,-7.277680,1.214002
109.260171,-7.277680,1.214002
109.261171,-7.277680,1.214002
109.262171,-7.277680,1.214002
109.263171,-7.277680,1.214002
109.264171,-7.277680,1.214002
109.265171,-7.277680,1.214002
109.266171,-7.277680,1.214002
109.267171,-7.277680,1.214002
109.268171,-7.277680,1.214002
109.269171,-7.277680,1.214002
109.270171,-7.277680,1.214002
109.271171,-7.277680,1.214002
109.272171,-7.277680,1.214002
109.273171,-7.277680,1.214002
109.274171,-7.277680,1.214002
109.275171,-7.277680,1.214002
109.276171,-7.277680,1.214002
109.277171,-7.277680,1.214002
109.278171,-7.277680,1.214002
109.279171,-7.277680,1.214002
109.280171,-7.277680,1.214002
109.281171,-7.277680,1.214002
109.282171,-7.277680,1.213653
109.283171,-7.277680,1.212141
109.284171,-7.277680,1.209507
109.285171,-7.277680,1.205838
109.286171,-7.277680,1.201221
109.287171,-7.277680,1.195749
109.288171,-7.277680,1.189519
109.289171,-7.277680,1.182639
109.290171,-7.277680,1.175224
109.291171,-7.277680,1.167407
109.292171,-7.277680,1.159343
109.293171,-7.277680,1.151220
109.294171,-7.277680,1.143272
109.295171,-7.277680,1.135798
109.296171,-7.277680,1.129183
109.297171,-7.277680,1.123895
109.298171,-7.277680,1.120445
109.299171,-7.277680,1.119257
109.300171,-7.277680,1.120498
109.301171,-7.277680,1.123993
109.302171,-7.277680,1.129316
109.303171,-7.277680,1.135955
109.304171,-7.277680,1.143066
109.305171,-7.277680,1.149477
109.306171,-7.277680,1.154941
109.307171,-7.277680,1.159311
109.308171,-7.277680,1.162488
109.309171,-7.277680,1.164413
109.310171,-7.277680,1.165050
109.311171,-7.277680,1.164391
109.312171,-7.277680,1.162448
109.313171,-7.277680,1.159257
109.314171,-7.277680,1.154883
109.315171,-7.277680,1.149427
109.316171,-7.277680,1.143042
109.317171,-7.277680,1.135995
109.318171,-7.277680,1.129500
109.319171,-7.277680,1.124351
109.320171,-7.277680,1.121045
109.321171,-7.277680,1.119986
109.322171,-7.277680,1.121319
109.323171,-7.277680,1.124863
109.324171,-7.277680,1.130194
109.325171,-7.277680,1.136813
109.326171,-7.277680,1.144264
109.327171,-7.277680,1.152173
109.328171,-7.277680,1.160244
109.329171,-7.277680,1.168248
109.330171,-7.277680,1.175998
109.331171,-7.277680,1.183342
109.332171,-7.277680,1.190146
109.333171,-7.277680,1.196294
109.334171,-7.277680,1.201681
109.335171,-7.277680,1.206208
109.336171,-7.277680,1.209784
109.337171,-7.277680,1.212319
109.338171,-7.277680,1.213729
109.339171,-7.277680,1.214002
109.340171,-7.277680,1.214002
109.341171,-7.277680,1.214002
109.342171,-7.277680,1.214002
109.343171,-7.277680,1.214002
109.344171,-7.277680,1.214002
109.345171,-7.277680,1.214002
109.346171,-7.277680,1.214002
109.347171,-7.277680,1.214002
109.348171,-7.277680,1.214002
109.349171,-7.277680,1.214002
109.350171,-7.277680,1.214002
109.351171,-7.277680,1.214002
109.352171,-7.277680,1.214002
109.353171,-7.277680,1.214002
109.354171,-7.277680,1.214002
109.355171,-7.277680,1.214002
109.356171,-7.277680,1.214002
109.357171,-7.277680,1.214002
109.358171,-7.277680,1.214002
109.359171,-7.277680,1.214002
109.360171,-7.277680,1.214002
109.361171,-7.277680,1.214002
109.362171,-7.277680,1.214002
109.363171,-7.277680,1.214002
109.364171,-7.277680,1.214002
109.365171,-7.277680,1.214002
109.366171,-7.277680,1.214002
109.367171,-7.277680,1.214002
109.368171,-7.277680,1.214002
109.369171,-7.277680,1.214002
109.370171,-7.277680,1.214002
109.371171,-7.277680,1.214002
109.372171,-7.277680,1.214002
109.373171,-7.277680,1.214002
109.374171,-7.277680,1.214002
109.375171,-7.277680,1.214002
109.376171,-7.277680,1.214002
109.377171,-7.277680,1.214002
109.378171,-7.277680,1.214002
109.379171,-7.277680,1.214002
109.380171,-7.277680,1.214002
109.381171,-7.277680,1.214002
109.382171,-7.277680,1.214002
109.383171,-7.277680,1.214002
109.384171,-7.277680,1.214002
109.385171,-7.277680,1.214002
109.386171,-7.277680,1.214002
109.387171,-7.277680,1.214002
109.388171,-7.277680,1.214002
109.389171,-7.277680,1.214002
109.390171,-7.277680,1.214002
109.391171,-7.277680,1.214002
109.392171,-7.277680,1.214002
109.393171,-7.277680,1.214002
109.394171,-7.277680,1.214002
109.395171,-7.277680,1.214002
109.396171,-7.277680,1.214002
109.397171,-7.277680,1.214002
109.398171,-7.277680,1.214002
109.399171,-7.277680,1.214002
109.400171,-7.277680,1.214002
109.401171,-7.277680,1.214002
109.402171,-7.277680,1.214002
109.403171,-7.277680,1.214002
109.404171,-7.277680,1.214002
109.405171,-7.277680,1.214002
109.406171,-7.277680,1.214002
109.407171,-7.277680,1.214002
109.408171,-7.277680,1.214002
109.409171,-7.277680,1.214002
109.410171,-7.277680,1.214002
109.411171,-7.277680,1.214002
109.412171,-7.277680,1.214002
109.413171,-7.277680,1.214002
109.414171,-7.277680,1.214002
109.415171,-7.277680,1.214002
109.416171,-7.277680,1.214002
109.417171,-7.277680,1.214002
109.418171,-7.277680,1.214002
109.419171,-7.277680,1.214002
109.420171,-7.277680,1.214002
109.421171,-7.277680,1.214002
109.422171,-7.277680,1.214002
109.423171,-7.277680,1.214002
109.424171,-7.277680,1.214002
109.425171,-7.277680,1.214002
109.426171,-7.277680,1.214002
109.427171,-7.277680,1.214002
109.428171,-7.277680,1.214002
109.429171,-7.277680,1.214002
109.430171,-7.277680,1.214002
109.431171,-7.277680,1.214002
109.432171,-7.277680,1.214002
109.433171,-7.277680,1.214002
109.434171,-7.277680,1.214002
109.435171,-7.277680,1.214002
109.436171,-7.277680,1.214002
109.437171,-7.277680,1.214002
109.438171,-7.277680,1.214002
109.439171,-7.277680,1.214002
109.440171,-7.277680,1.214002
109.441171,-7.277680,1.214002
109.442171,-7.277680,1.214002
109.443171,-7.277680,1.214002
109.444171,-7.277680,1.214002
109.445171,-7.277680,1.214002
109.446171,-7.277680,1.214002
109.447171,-7.277680,1.214002
109.448171,-7.277680,1.214002
109.449171,-7.277680,1.214002
109.450171,-7.277680,1.214002
109.451171,-7.277680,1.214002
109.452171,-7.277680,1.214002
109.453171,-7.277680,1.214002
109.454171,-7.277680,1.214002
109.455171,-7.277680,1.214206
109.456171,-7.277680,1.217052
109.457171,-7.277680,1.222953
109.458171,-7.277680,1.231518
109.459171,-7.277680,1.242334
109.460171,-7.277680,1.254962
109.461171,-7.277680,1.268939
109.462171,-7.277680,1.283767
109.463171,-7.277680,1.298921
109.464171,-7.277680,1.313845
109.465171,-7.277680,1.327962
109.466171,-7.277680,1.340687
109.467171,-7.277680,1.351456
109.468171,-7.277680,1.359752
109.469171,-7.277680,1.365152
109.470171,-7.277680,1.367369
109.471171,-7.277680,1.366279
109.472171,-7.277680,1.361943
109.473171,-7.277680,1.354595
109.474171,-7.277680,1.344618
109.475171,-7.277680,1.332500
109.476171,-7.277680,1.318794
109.477171,-7.277680,1.304081
109.478171,-7.277680,1.288942
109.479171,-7.277680,1.273941
109.480171,-7.277680,1.259616
109.481171,-7.277680,1.246472
109.482171,-7.277680,1.234986
109.483171,-7.277680,1.225603
109.484171,-7.277680,1.218746
109.485171,-7.277680,1.214812
109.486171,-7.277680,1.214002
109.487171,-7.277680,1.214002
109.488171,-7.277680,1.214002
109.489171,-7.277680,1.214002
109.490171,-7.277680,1.214002
109.491171,-7.277680,1.214002
109.492171,-7.277680,1.214002
109.493171,-7.277680,1.214002
109.494171,-7.277680,1.214002
109.495171,-7.277680,1.214002
109.496171,-7.277680,1.214002
109.497171,-7.277680,1.214002
109.498171,-7.277680,1.214002
109.499171,-7.277680,1.214002
109.500171,-7.277680,1.214002
109.501171,-7.277680,1.214002
109.502171,-7.277680,1.214002
109.503171,-7.277680,1.214002
109.504171,-7.277680,1.214002
109.505171,-7.277680,1.214002
109.506171,-7.277680,1.214002
109.507171,-7.277680,1.214002
109.508171,-7.277680,1.214002
109.509171,-7.277680,1.214002
109.510171,-7.277680,1.214002
109.511171,-7.277680,1.214002
109.512171,-7.277680,1.214002
109.513171,-7.277680,1.214002
109.514171,-7.277680,1.214002
109.515171,-7.277680,1.214002
109.516171,-7.277680,1.214002
109.517171,-7.277680,1.214002
109.518171,-7.277680,1.214002
109.519171,-7.277680,1.214002
109.520171,-7.277680,1.214002
109.521171,-7.277680,1.214002
109.522171,-7.277680,1.214002
109.523171,-7.277680,1.214002
109.524171,-7.277680,1.214002
109.525171,-7.277680,1.214002
109.526171,-7.277680,1.214002
109.527171,-7.277680,1.214002
109.528171,-7.277680,1.214002
109.529171,-7.277680,1.214002
109.530171,-7.277680,1.214002
109.531171,-7.277680,1.214002
109.532171,-7.277680,1.214002
109.533171,-7.277680,1.214002
109.534171,-7.277680,1.214002
109.535171,-7.277680,1.214002
109.536171,-7.277680,1.214002
109.537171,-7.277680,1.214002
109.538171,-7.277680,1.214002
109.539171,-7.277680,1.214002
109.540171,-7.277680,1.214002
109.541171,-7.277680,1.214002
109.542171,-7.277680,1.214002
109.543171,-7.277680,1.214002
109.544171,-7.277680,1.214002
109.545171,-7.277680,1.214002
109.546171,-7.277680,1.214002
109.547171,-7.277680,1.214002
109.548171,-7.277680,1.214002
109.549171,-7.277680,1.214002
109.550171,-7.277680,1.214002
109.551171,-7.277680,1.214002
109.552171,-7.277680,1.214002
109.553171,-7.277680,1.214002
109.554171,-7.277680,1.214002
109.555171,-7.277680,1.214002
109.556171,-7.277680,1.214002
109.557171,-7.277680,1.214002
109.558171,-7.277680,1.214002
109.559171,-7.277680,1.214002
109.560171,-7.277680,1.214002
109.561171,-7.277680,1.214002
109.562171,-7.277680,1.214002
109.563171,-7.277680,1.214002
109.564171,-7.277680,1.214002
109.565171,-7.277680,1.214002
109.566171,-7.277680,1.214002
109.567171,-7.277680,1.214002
109.568171,-7.277680,1.214002
109.569171,-7.277680,1.214002
109.570171,-7.277680,1.214002
109.571171,-7.277680,1.214002
109.572171,-7.277680,1.214002
109.573171,-7.277680,1.214002
109.574171,-7.277680,1.214002
109.575171,-7.277680,1.214002
109.576171,-7.277680,1.214002
109.253171,-7.278680,1.214002
109.254171,-7.278680,1.214002
109.255171,-7.278680,1.214002
109.256171,-7.278680,1.214002
109.257171,-7.278680,1.214002
109.258171,-7.278680,1.214002
109.259171,-7.278680,1.214002
109.260171,-7.278680,1.214002
109.261171,-7.278680,1.214002
109.262171,-7.278680,1.214002
109.263171,-7.278680,1.214002
109.264171,-7.278680,1.214002
109.265171,-7.278680,1.214002
109.266171,-7.278680,1.214002
109.267171,-7.278680,1.214002
109.268171,-7.278680,1.214002
109.269171,-7.278680,1.214002
109.270171,-7.278680,1.214002
109.271171,-7.278680,1.214002
109.272171,-7.278680,1.214002
109.273171,-7.278680,1.214002
109.274171,-7.278680,1.214002
109.275171,-7.278680,1.214002
109.276171,-7.278680,1.214002
109.277171,-7.278680,1.214002
109.278171,-7.278680,1.214002
109.279171,-7.278680,1.214002
109.280171,-7.278680,1.214002
109.281171,-7.278680,1.214002
109.282171,-7.278680,1.213385
109.283171,-7.278680,1.211546
109.284171,-7.278680,1.208566
109.285171,-7.278680,1.204526
109.286171,-7.278680,1.199510
109.287171,-7.278680,1.193605
109.288171,-7.278680,1.186901
109.289171,-7.278680,1.179496
109.290171,-7.278680,1.171495
109.291171,-7.278680,1.163017
109.292171,-7.278680,1.154200
109.293171,-7.278680,1.145214
109.294171,-7.278680,1.136278
109.295171,-7.278680,1.127687
109.296171,-7.278680,1.119863
109.297171,-7.278680,1.113391
109.298171,-7.278680,1.109023
109.299171,-7.278680,1.107485
109.300171,-7.278680,1.109091
109.301171,-7.278680,1.113514
109.302171,-7.278680,1.120022
109.303171,-7.278680,1.127869
109.304171,-7.278680,1.136333
109.305171,-7.278680,1.144125
109.306171,-7.278680,1.150866
109.307171,-7.278680,1.156431
109.308171,-7.278680,1.160742
109.309171,-7.278680,1.163760
109.310171,-7.278680,1.165473
109.311171,-7.278680,1.165889
109.312171,-7.278680,1.165037
109.313171,-7.278680,1.162970
109.314171,-7.278680,1.159767
109.315171,-7.278680,1.155538
109.316171,-7.278680,1.150436
109.317171,-7.278680,1.144661
109.318171,-7.278680,1.139171
109.319171,-7.278680,1.134914
109.320171,-7.278680,1.132234
109.321171,-7.278680,1.131384
109.322171,-7.278680,1.132454
109.323171,-7.278680,1.135333
109.324171,-7.278680,1.139751
109.325171,-7.278680,1.145360
109.326171,-7.278680,1.151805
109.327171,-7.278680,1.158764
109.328171,-7.278680,1.165965
109.329171,-7.278680,1.173177
109.330171,-7.278680,1.180210
109.331171,-7.278680,1.186901
109.332171,-7.278680,1.193110
109.333171,-7.278680,1.198712
109.334171,-7.278680,1.203593
109.335171,-7.278680,1.207650
109.336171,-7.278680,1.210785
109.337171,-7.278680,1.212906
109.338171,-7.278680,1.213923
109.339171,-7.278680,1.214002
109.340171,-7.278680,1.214002
109.341171,-7.278680,1.214002
109.342171,-7.278680,1.214002
109.343171,-7.278680,1.214002
109.344171,-7.278680,1.214002
109.345171,-7.278680,1.214002
109.346171,-7.278680,1.214002
109.347171,-7.278680,1.214002
109.348171,-7.278680,1.214002
109.349171,-7.278680,1.214002
109.350171,-7.278680,1.214002
109.351171,-7.278680,1.214002
109.352171,-7.278680,1.214002
109.353171,-7.278680,1.214002
109.354171,-7.278680,1.214002
109.355171,-7.278680,1.214002
109.356171,-7.278680,1.214002
109.357171,-7.278680,1.214002
109.358171,-7.278680,1.214002
109.359171,-7.278680,1.214002
109.360171,-7.278680,1.214002
109.361171,-7.278680,1.214002
109.362171,-7.278680,1.214002
109.363171,-7.278680,1.214002
109.364171,-7.278680,1.214002
109.365171,-7.278680,1.214002
109.366171,-7.278680,1.214002
109.367171,-7.278680,1.214002
109.368171,-7.278680,1.214002
109.369171,-7.278680,1.214002
109.370171,-7.278680,1.214002
109.371171,-7.278680,1.214002
109.372171,-7.278680,1.214002
109.373171,-7.278680,1.214002
109.374171,-7.278680,1.214002
109.375171,-7.278680,1.214002
109.376171,-7.278680,1.214002
109.377171,-7.278680,1.214002
109.378171,-7.278680,1.214002
109.379171,-7.278680,1.214002
109.380171,-7.278680,1.214002
109.381171,-7.278680,1.214002
109.382171,-7.278680,1.214002
109.383171,-7.278680,1.214002
109.384171,-7.278680,1.214002
109.385171,-7.278680,1.214002
109.386171,-7.278680,1.214002
109.387171,-7.278680,1.214002
109.388171,-7.278680,1.214002
109.389171,-7.278680,1.214002
109.390171,-7.278680,1.214002
109.391171,-7.278680,1.214002
109.392171,-7.278680,1.214002
109.393171,-7.278680,1.214002
109.394171,-7.278680,1.214002
109.395171,-7.278680,1.214002
109.396171,-7.278680,1.214002
109.397171,-7.278680,1.214002
109.398171,-7.278680,1.214002
109.399171,-7.278680,1.214002
109.400171,-7.278680,1.214002
109.401171,-7.278680,1.214002
109.402171,-7.278680,1.214002
109.403171,-7.278680,1.214002
109.404171,-7.278680,1.214002
109.405171,-7.278680,1.214002
